start,end
0.928,0.992
1.024,1.248
1.28,1.376
1.408,1.472
1.504,1.6
1.632,1.728
1.76,1.856
1.888,1.952
1.984,2.08
2.112,2.208
2.24,2.336
2.368,2.464
2.496,2.528
2.56,2.656
2.688,2.784
2.816,2.88
2.912,2.976
3.008,3.104
3.136,3.232
3.232,3.328
3.36,3.456
3.488,3.552
3.584,3.616
3.648,3.744
3.776,3.872
3.904,3.968
4.0,4.096
4.128,4.224
4.256,4.352
4.352,4.448
4.48,4.544
4.576,4.672
4.704,4.736
4.768,4.864
4.896,4.96
4.992,5.088
5.12,5.216
5.248,5.312
5.344,5.44
5.472,5.536
5.568,5.632
5.664,5.76
5.792,5.888
5.92,5.952
5.984,6.08
6.112,6.176
6.208,6.304
6.336,6.432
6.464,6.528
6.56,6.624
6.656,6.752
6.784,6.88
6.912,6.976
7.008,7.072
7.104,7.2
7.2,7.296
7.328,7.424
7.456,7.52
7.552,7.616
7.648,7.744
7.776,7.84
7.872,7.936
7.968,8.064
8.096,8.16
8.192,8.288
8.32,8.416
8.448,8.48
8.512,8.608
8.64,8.736
8.768,8.864
8.896,8.928
8.96,9.056
9.088,9.184
9.216,9.312
9.344,9.44
9.472,9.536
9.568,9.664
9.696,9.792
9.824,9.824
9.856,9.92
9.952,10.048
10.08,10.176
10.208,10.304
10.336,10.432
10.464,10.528
10.56,10.656
10.688,10.784
10.816,10.912
10.944,11.008
11.04,11.136
11.168,11.264
11.296,11.392
11.424,11.488
11.52,11.584
11.616,11.712
11.744,11.84
11.84,11.936
11.968,12.032
12.064,12.16
12.192,12.256
12.288,12.384
12.416,12.512
12.544,12.608
12.64,12.736
12.768,12.864
12.896,12.992
13.024,13.056
13.088,13.184
13.216,13.28
13.312,13.408
13.44,13.536
13.568,13.632
13.664,13.76
13.792,13.856
13.888,13.984
13.984,14.016
14.048,14.144
14.176,14.24
14.272,14.368
14.4,14.496
14.528,14.592
14.624,14.72
14.752,14.848
14.848,14.944
14.976,15.04
15.072,15.136
15.168,15.264
15.296,15.392
15.424,15.52
15.552,15.616
15.648,15.744
15.776,15.84
15.872,15.968
16.0,16.064
16.096,16.192
16.224,16.32
16.352,16.416
16.448,16.512
16.544,16.608
16.64,16.704
16.736,16.832
16.864,16.96
16.992,17.056
17.088,17.152
17.184,17.28
17.312,17.408
17.44,17.536
17.568,17.632
17.664,17.76
17.792,17.888
17.92,18.016
18.048,18.112
18.144,18.24
18.272,18.368
18.4,18.496
18.528,18.592
18.624,18.656
18.688,18.784
18.816,18.912
18.944,19.04
19.072,19.136
19.168,19.232
19.264,19.36
19.392,19.488
19.52,19.584
19.616,19.712
19.744,19.808
19.84,19.936
19.968,20.064
20.064,20.128
20.16,20.256
20.288,20.384
20.416,20.512
20.544,20.608
20.64,20.736
20.768,20.832
20.864,20.96
20.992,21.088
21.12,21.184
21.216,21.312
21.344,21.408
21.44,21.536
21.568,21.632
21.664,21.76
21.792,21.888
21.92,22.016
22.048,22.112
22.144,22.208
22.24,22.336
22.368,22.464
22.496,22.592
22.624,22.688
22.72,22.816
22.848,22.944
22.976,23.072
23.072,23.168
23.2,23.264
23.296,23.392
23.424,23.52
23.552,23.648
23.68,23.744
23.776,23.872
23.904,24.0
24.032,24.128
24.16,24.256
24.288,24.352
24.384,24.48
24.512,24.608
24.64,24.736
24.768,24.832
24.864,24.96
24.992,25.088
25.12,25.216
25.248,25.344
25.376,25.44
25.472,25.568
25.6,25.696
25.728,25.824
25.856,25.92
25.952,26.048
26.08,26.176
26.208,26.304
26.336,26.432
26.432,26.496
26.528,26.624
26.656,26.72
26.752,26.848
26.88,26.944
26.976,27.072
27.104,27.2
27.2,27.296
27.328,27.424
27.456,27.52
27.552,27.648
27.68,27.776
27.808,27.904
27.936,28.0
28.032,28.128
28.16,28.256
28.288,28.384
28.416,28.512
28.544,28.608
28.64,28.736
28.768,28.8
28.832,28.928
28.96,29.024
29.056,29.152
29.184,29.28
29.312,29.408
29.44,29.536
29.568,29.632
29.664,29.728
29.76,29.856
29.888,29.984
30.016,30.08
30.112,30.208
30.24,30.336
30.368,30.432
30.464,30.56
30.592,30.656
30.688,30.784
30.816,30.912
30.944,31.04
31.04,31.104
31.136,31.232
31.264,31.36
31.392,31.488
31.52,31.584
31.616,31.68
31.712,31.808
31.84,31.904
31.936,32.032
32.064,32.128
32.16,32.224
32.256,32.352
32.384,32.48
32.512,32.608
32.64,32.704
32.736,32.832
32.864,32.96
32.992,33.088
33.12,33.184
33.216,33.312
33.344,33.44
33.472,33.536
33.568,33.664
33.696,33.76
33.792,33.856
33.888,33.984
33.984,34.08
34.112,34.176
34.208,34.304
34.336,34.432
34.464,34.56
34.592,34.688
34.72,34.784
34.816,34.912
34.944,35.04
35.04,35.104
35.136,35.2
35.232,35.328
35.36,35.456
35.488,35.584
35.584,35.68
35.712,35.776
35.808,35.904
35.936,36.032
36.064,36.128
36.16,36.224
36.256,36.352
36.384,36.48
36.512,36.576
36.608,36.704
36.736,36.8
36.832,36.928
36.96,37.056
37.088,37.184
37.216,37.28
37.312,37.376
37.408,37.472
37.504,37.6
37.632,37.696
37.728,37.824
37.856,37.952
37.984,38.08
38.08,38.144
38.176,38.24
38.272,38.368
38.4,38.464
38.496,38.592
38.624,38.688
38.72,38.816
38.848,38.944
38.976,39.072
39.104,39.2
39.232,39.264
39.296,39.392
39.424,39.488
39.52,39.616
39.648,39.712
39.744,39.84
39.872,39.904
39.936,40.032
40.064,40.16
40.192,40.256
40.288,40.384
40.416,40.512
40.544,40.64
40.672,40.736
40.768,40.832
40.864,40.96
40.992,41.088
41.12,41.216
41.248,41.312
41.344,41.44
41.472,41.568
41.6,41.696
41.728,41.792
41.824,41.92
41.952,42.048
42.08,42.176
42.208,42.304
42.336,42.4
42.432,42.528
42.56,42.656
42.688,42.784
42.816,42.88
42.912,43.008
43.04,43.136
43.168,43.264
43.296,43.392
43.424,43.488
43.52,43.616
43.648,43.744
43.776,43.872
43.904,43.968
44.0,44.096
44.128,44.224
44.256,44.352
44.384,44.48
44.512,45.536
45.568,45.664
45.696,45.76
45.792,45.888
45.92,46.016
46.048,46.144
46.176,46.272
46.304,46.368
46.4,46.496
46.528,46.624
46.656,46.752
46.784,46.848
46.88,46.976
47.008,47.104
47.136,47.232
47.264,47.36
47.392,47.456
47.488,47.52
47.552,47.648
47.68,47.776
47.808,47.872
47.904,48.0
48.032,48.128
48.16,48.256
48.288,48.352
48.384,48.416
48.448,48.544
48.576,48.672
48.704,48.8
48.832,48.896
48.928,49.024
49.056,49.088
49.12,49.216
49.248,49.344
49.376,49.44
49.472,49.568
49.6,49.696
49.728,49.824
49.856,49.92
49.952,50.016
50.048,50.144
50.176,50.272
50.304,50.4
50.4,50.464
50.496,50.592
50.624,50.688
50.72,50.816
50.848,50.912
50.944,51.04
51.072,51.168
51.2,51.296
51.296,51.36
51.392,51.456
51.488,51.584
51.616,51.712
51.744,51.84
51.872,51.936
51.968,52.064
52.096,52.128
52.16,52.256
52.288,52.384
52.416,52.48
52.512,52.576
52.608,52.704
52.736,52.832
52.864,52.896
52.928,53.024
53.056,53.12
53.152,53.248
53.28,53.376
53.408,53.472
53.504,53.568
53.6,53.696
53.728,53.824
53.856,53.92
53.952,53.984
54.016,54.112
54.144,54.24
54.272,54.368
54.4,54.464
54.496,54.592
54.592,54.688
54.72,54.784
54.816,54.88
54.912,55.008
55.04,55.104
55.104,55.2
55.232,55.328
55.36,55.424
55.456,55.552
55.584,55.68
55.68,55.776
55.808,55.872
55.904,56.0
56.0,56.096
56.128,56.224
56.256,56.32
56.384,56.448
56.48,56.576
56.608,56.704
56.736,56.832
56.864,56.928
56.96,57.056
57.088,57.184
57.216,57.312
57.344,57.408
57.44,57.504
57.536,57.632
57.664,57.76
57.792,57.856
57.888,57.952
57.984,58.08
58.112,58.208
58.24,58.336
58.368,58.432
58.464,58.56
58.592,58.688
58.72,58.816
58.848,58.944
58.976,59.04
59.072,59.168
59.2,59.296
59.328,59.424
59.456,59.52
59.552,59.616
59.648,59.744
59.776,59.872
59.904,60.0
60.032,60.096
60.128,60.224
60.256,60.352
60.384,60.48
60.512,60.544
60.576,60.672
60.704,60.8
60.832,60.928
60.96,61.056
61.088,61.152
61.184,61.28
61.312,61.376
61.408,61.504
61.536,61.6
61.632,61.728
61.76,61.824
61.856,61.952
61.984,62.08
62.112,62.144
62.176,62.272
62.304,62.4
62.432,62.496
62.528,62.592
62.624,62.72
62.752,62.816
62.848,62.944
62.976,63.072
63.104,63.168
63.2,63.264
63.296,63.392
63.424,63.52
63.552,63.616
63.648,63.744
63.776,63.84
63.872,63.968
64.0,64.096
64.128,64.192
64.224,64.288
64.32,64.416
64.448,64.544
64.576,64.64
64.672,64.768
64.8,64.896
64.928,65.024
65.056,65.152
65.184,65.248
65.28,65.376
65.408,65.504
65.536,65.632
65.664,65.728
65.76,65.856
65.888,65.984
66.016,66.112
66.144,66.24
66.272,66.368
