start,end
0.032,0.128
0.16,0.32
0.352,0.48
0.512,0.608
0.64,0.736
0.768,0.896
0.928,1.088
1.12,1.152
1.152,1.312
1.344,1.504
1.536,1.696
1.728,1.888
1.92,2.08
2.112,2.272
2.304,2.464
2.496,2.656
2.688,2.848
2.88,2.944
2.976,3.008
3.008,3.136
3.168,3.296
3.328,3.488
3.52,3.584
3.616,3.776
3.808,3.968
4.0,4.16
4.192,4.256
4.288,4.352
4.384,4.544
4.576,4.736
4.768,4.928
4.96,5.12
5.152,5.312
5.344,5.504
5.536,5.696
5.728,5.792
5.824,5.856
5.888,6.016
6.048,6.112
6.144,6.208
6.24,6.304
6.336,6.4
6.432,6.496
6.496,6.56
6.592,6.656
6.688,6.752
6.784,6.944
6.976,7.136
7.168,7.296
7.328,7.456
7.488,7.616
7.648,7.808
7.84,8.0
8.032,8.192
8.224,8.384
8.416,8.48
8.512,8.576
8.608,8.768
8.8,8.864
8.896,8.96
8.992,9.152
9.184,9.248
9.28,9.344
9.376,9.536
9.568,9.632
9.664,9.728
9.76,9.92
9.952,10.112
10.144,10.304
10.336,10.496
10.528,10.688
10.72,10.88
10.912,11.072
11.104,11.264
11.296,11.456
11.488,11.648
11.68,11.84
11.872,12.032
12.064,12.192
12.224,12.288
12.32,12.48
12.512,12.672
12.704,12.8
12.832,12.992
13.024,13.12
13.152,13.28
13.312,13.44
13.472,13.632
13.664,13.824
13.856,14.016
14.048,14.208
14.24,14.4
14.432,14.592
14.624,14.784
14.816,14.976
15.008,15.168
15.2,15.36
15.392,15.552
15.584,15.712
15.744,15.904
15.936,16.096
16.128,16.288
16.32,16.48
16.512,16.672
16.704,16.864
16.896,17.056
17.088,17.248
17.28,17.44
17.472,17.632
17.664,17.824
17.856,18.016
18.048,18.176
18.208,18.336
18.368,18.528
18.56,18.72
18.752,18.912
18.944,19.04
19.072,19.168
19.2,19.36
19.36,19.424
19.456,19.616
19.648,19.808
19.84,20.0
20.032,20.128
20.16,20.32
20.352,20.448
20.48,20.576
20.608,20.768
20.8,20.928
20.96,21.088
21.088,21.184
21.216,21.312
21.344,21.504
21.536,21.696
21.728,21.888
21.888,22.048
22.048,22.176
22.208,22.368
22.4,22.56
22.592,22.752
22.784,22.944
22.976,23.072
23.104,23.168
23.2,23.36
23.392,23.552
23.584,23.744
23.776,23.936
23.968,24.128
24.16,24.32
24.352,24.48
24.512,24.64
24.672,24.736
24.768,24.928
24.96,25.12
25.152,25.312
25.344,25.504
25.536,25.696
25.728,25.856
25.888,25.952
25.984,26.144
26.176,26.336
26.368,26.528
26.56,26.72
26.752,26.912
26.944,27.104
27.136,27.296
27.328,27.392
27.424,27.584
27.616,27.744
27.776,27.936
27.968,28.128
28.16,28.32
28.352,28.512
28.544,28.64
28.64,28.8
28.832,28.992
29.024,29.184
29.216,29.376
29.408,29.568
29.6,29.76
29.792,29.952
29.984,30.144
30.176,30.336
30.368,30.528
30.56,30.72
30.752,30.912
30.944,31.072
31.104,31.264
31.296,31.456
31.488,31.648
31.68,31.84
31.872,32.032
32.064,32.224
32.256,32.416
32.448,32.608
32.64,32.8
32.832,32.992
33.024,33.184
33.216,33.376
33.408,33.568
33.6,33.76
33.792,33.952
33.984,34.144
34.176,34.336
34.368,34.528
34.56,34.688
34.72,34.848
34.88,35.04
35.072,35.168
35.2,35.36
35.392,35.552
35.584,35.744
35.776,35.872
35.872,36.0
36.032,36.16
36.192,36.352
36.384,36.544
36.576,36.736
36.768,36.928
36.96,37.024
37.056,37.12
37.152,37.28
37.312,37.472
37.504,37.664
37.696,37.856
37.888,38.048
38.08,38.144
38.176,38.24
38.272,38.432
38.464,38.528
38.56,38.624
38.656,38.816
38.848,39.008
39.04,39.168
39.2,39.36
39.392,39.552
39.584,39.648
39.68,39.744
39.776,39.936
39.968,40.032
40.064,40.128
40.16,40.32
40.352,40.512
40.544,40.704
40.736,40.8
40.832,40.896
40.928,41.088
41.12,41.28
41.312,41.472
41.504,41.568
41.6,41.664
41.696,41.856
41.888,42.048
42.08,42.24
42.272,42.4
42.432,42.56
42.592,42.752
42.784,42.944
42.976,43.04
43.072,43.136
43.168,43.328
43.36,43.52
43.552,43.712
43.744,43.904
43.936,44.096
44.128,44.288
44.32,44.48
44.512,44.576
44.608,44.672
44.704,44.864
44.896,45.056
45.088,45.248
45.28,45.44
45.472,45.632
45.664,45.824
45.856,46.016
46.048,46.112
46.144,46.208
46.24,46.4
46.432,46.496
46.528,46.592
46.624,46.784
46.816,46.88
46.912,46.976
47.008,47.168
47.2,47.264
47.296,47.36
47.392,47.552
47.584,47.616
47.648,47.712
47.744,47.904
47.936,48.0
48.032,48.096
48.128,48.288
48.32,48.384
48.416,48.48
48.512,48.672
48.704,48.768
48.8,48.864
48.896,49.056
49.088,49.248
49.28,49.44
49.472,49.632
49.664,49.824
49.856,50.016
50.048,50.208
50.24,50.4
50.432,50.592
50.624,50.784
50.816,50.976
51.008,51.168
51.2,51.744
51.2,51.936
51.776,51.936
51.968,52.128
52.16,52.224
52.256,52.32
52.352,52.576
52.608,52.768
52.8,52.96
52.992,53.056
53.088,53.152
53.184,53.344
53.376,53.536
53.568,53.728
53.76,53.824
53.856,53.92
53.952,54.112
54.144,54.304
54.336,54.496
54.528,54.592
54.624,54.656
54.656,54.816
54.848,55.008
55.04,55.168
55.168,55.328
55.36,55.488
55.52,55.68
55.712,55.872
55.904,56.032
56.064,56.224
56.256,56.416
56.448,56.608
56.64,56.8
56.832,56.992
57.024,57.184
57.216,57.376
57.408,57.568
57.6,57.76
57.792,57.952
57.984,58.144
58.176,58.336
58.368,58.528
58.56,58.72
58.752,58.912
58.944,59.072
59.072,59.2
59.232,59.392
59.424,59.552
59.584,59.744
59.776,59.936
59.968,60.128
60.16,60.32
60.352,60.512
60.544,60.672
60.704,60.864
60.896,61.024
61.056,61.216
61.248,61.408
61.44,61.6
61.632,61.792
61.824,61.952
61.984,62.112
62.144,62.272
62.304,62.432
62.432,62.592
62.624,62.784
62.816,62.912
62.944,63.104
63.136,63.296
63.328,63.488
63.488,63.616
63.648,63.808
63.84,63.968
64.0,64.16
64.192,64.352
64.384,64.544
64.576,64.736
64.768,64.928
64.96,65.12
65.152,65.312
65.344,65.504
65.536,65.696
65.728,65.888
65.92,66.08
66.112,66.272
66.304,66.464
66.496,66.656
66.688,66.848
66.88,66.944
66.976,67.04
67.072,67.232
67.264,67.424
67.456,67.616
67.648,67.808
67.84,68.0
68.032,68.192
68.224,70.08
70.112,70.272
70.304,70.464
70.496,70.656
70.688,70.848
70.88,71.04
71.072,71.232
71.264,71.424
71.456,71.616
71.648,71.808
71.84,72.0
72.032,72.192
72.224,72.384
72.416,72.576
72.608,72.736
72.768,72.928
72.96,73.12
73.152,73.312
73.344,73.408
73.44,73.504
73.536,73.696
73.728,73.824
73.856,74.016
74.048,74.208
74.24,74.4
74.432,74.592
74.624,74.784
74.816,74.88
74.912,74.976
75.008,75.168
75.2,75.36
75.392,75.552
75.584,75.744
75.776,75.936
75.968,76.128
76.16,76.32
76.352,76.416
76.448,76.512
76.544,76.704
76.736,76.8
76.832,76.896
76.928,76.992
76.992,77.056
77.088,77.152
77.184,77.312
77.344,77.408
77.44,77.504
77.536,77.696
77.728,77.888
77.92,78.08
78.112,78.272
78.272,78.368
78.4,78.528
78.56,78.688
78.72,78.88
78.912,79.072
79.104,79.168
79.2,79.264
79.296,79.456
79.488,79.552
79.584,79.648
79.68,79.84
79.872,79.936
79.968,80.032
80.064,80.224
80.256,80.32
80.352,80.416
80.448,80.608
80.64,80.768
80.8,80.96
80.992,81.152
81.184,81.344
81.376,81.536
81.568,81.728
81.76,81.92
81.952,82.112
82.144,82.304
82.336,82.496
82.528,82.688
82.72,82.848
82.88,83.04
83.072,83.2
83.232,83.328
83.328,83.488
83.52,83.68
83.712,83.84
83.84,83.968
84.0,84.16
84.192,84.352
84.384,84.544
84.576,84.736
84.768,84.928
84.96,85.12
85.152,85.312
85.344,85.504
85.536,85.696
85.728,85.888
85.92,86.08
86.112,86.272
86.304,86.464
86.496,86.656
86.688,86.848
86.88,87.04
87.072,87.232
87.264,87.424
87.456,87.616
87.648,87.808
87.84,88.0
88.032,88.192
88.224,88.384
88.416,88.576
88.608,88.768
88.768,88.896
88.928,89.024
89.056,89.216
89.248,89.408
89.44,89.568
89.6,89.76
89.792,89.792
89.824,89.984
90.016,90.176
90.208,90.368
90.4,90.528
90.56,90.72
90.752,90.848
90.88,91.04
91.072,91.136
91.168,91.328
91.328,91.424
91.456,91.616
91.648,91.808
91.84,91.904
91.904,92.064
92.096,92.256
92.288,92.416
92.448,92.608
92.64,92.768
92.8,92.96
92.992,93.152
93.184,93.344
93.376,93.536
93.568,93.728
93.76,93.888
93.92,94.048
94.08,94.176
94.208,94.368
94.4,94.56
94.592,94.752
94.752,94.816
94.848,95.008
95.04,95.168
95.2,95.36
95.392,95.552
95.584,95.744
95.776,95.936
95.968,96.128
96.16,96.32
96.352,96.48
96.512,96.672
96.704,96.864
96.896,97.056
97.088,97.248
97.28,97.44
97.472,97.632
97.664,97.824
97.856,98.016
98.048,98.208
98.24,98.4
98.432,98.592
98.624,98.784
98.816,98.976
99.008,99.168
99.2,99.36
99.392,99.552
99.584,99.744
99.776,99.936
99.968,100.128
100.16,100.32
100.352,100.512
100.544,100.8
100.832,100.992
101.024,101.184
101.216,101.376
101.408,101.568
101.6,101.76
101.792,101.952
101.984,102.144
102.176,102.336
102.368,102.528
102.56,102.72
102.752,102.912
102.944,103.104
103.136,103.296
103.328,103.488
103.52,103.68
103.712,103.872
103.904,104.064
104.096,104.256
104.288,104.448
104.48,104.64
104.672,104.832
104.864,104.992
105.024,105.152
105.152,105.312
105.344,105.44
105.472,105.568
105.6,105.76
105.792,105.952
105.984,106.144
106.176,106.336
106.368,106.528
106.56,106.72
106.752,106.912
106.944,107.104
107.136,107.296
107.328,107.488
107.52,107.68
107.712,107.872
107.904,108.064
108.096,108.256
108.288,108.352
108.384,108.448
108.48,108.64
108.672,108.832
108.864,109.024
109.056,109.216
109.248,109.408
109.44,109.504
109.536,109.6
109.632,109.792
109.824,109.888
109.92,109.984
110.016,110.176
110.208,110.368
110.4,110.56
110.592,110.752
110.784,110.944
110.976,111.04
111.072,111.136
111.168,111.328
111.36,111.424
111.456,111.52
111.552,111.712
111.744,111.904
111.936,112.096
112.128,112.16
112.192,112.256
112.288,112.448
112.48,112.64
112.672,112.832
112.864,112.928
112.96,113.024
113.056,113.12
113.152,113.312
113.344,113.44
113.472,113.6
113.632,113.792
113.824,113.984
114.016,114.144
114.176,114.24
114.272,114.336
114.368,114.496
114.528,114.688
114.72,114.88
114.912,115.072
115.104,115.264
115.296,115.456
115.488,115.648
115.68,115.744
115.776,115.84
115.872,116.032
116.064,116.224
116.256,116.416
116.448,116.608
116.64,116.8
116.832,116.992
117.024,117.184
117.216,117.28
117.312,117.376
117.408,117.568
117.6,117.664
117.696,117.76
117.792,117.952
