start,end
0.224,0.768
0.224,5.824
0.8,1.056
1.088,1.344
1.376,1.632
1.664,1.92
1.952,2.208
2.24,2.592
2.624,4.096
4.128,4.384
4.416,4.672
4.704,4.96
4.992,5.248
5.28,5.536
5.568,5.824
5.856,6.112
5.856,7.552
6.144,6.4
6.432,6.976
7.008,7.552
7.584,7.84
7.872,8.128
8.16,8.416
8.448,8.704
8.736,8.992
9.024,9.312
9.312,9.536
9.568,9.76
9.76,10.016
10.048,10.24
10.24,10.464
10.496,10.752
10.784,10.976
11.008,11.232
11.264,11.456
11.488,11.744
11.776,12.32
12.352,12.608
12.64,12.896
12.928,13.184
13.216,13.504
13.536,13.856
13.888,14.24
14.272,14.816
14.272,17.888
14.848,15.104
15.136,15.392
15.424,15.68
15.712,15.968
16.0,16.256
16.288,16.544
16.576,17.888
17.92,18.176
17.92,21.28
18.208,18.464
18.496,18.752
18.784,19.04
19.072,19.328
19.36,19.616
19.648,19.904
19.936,20.192
20.224,20.768
20.8,21.28
21.312,21.568
21.6,21.792
21.824,22.08
22.112,22.336
22.336,22.592
22.624,22.88
22.912,23.168
23.2,23.392
23.424,23.616
23.648,23.872
23.872,24.096
24.128,24.384
24.416,24.64
24.672,24.896
24.896,25.152
25.184,25.44
25.472,25.76
25.792,26.208
26.24,28.064
28.096,28.832
28.096,33.952
28.864,29.12
29.152,29.408
29.44,29.696
29.728,29.984
30.016,30.272
30.304,30.56
30.592,32.224
32.256,32.512
32.544,32.8
32.832,33.088
33.12,33.376
33.408,33.664
33.696,33.952
33.984,34.24
33.984,35.776
34.272,34.592
34.624,35.168
35.2,35.776
35.808,36.064
36.096,36.352
36.384,36.64
36.672,36.928
36.96,37.216
37.248,37.504
37.536,37.792
37.824,38.048
38.08,38.272
38.304,38.56
38.592,38.784
38.816,38.944
38.976,39.232
39.264,39.488
39.52,39.776
39.808,40.064
40.096,40.64
40.672,40.928
40.96,41.216
41.248,41.536
41.568,41.824
41.856,42.24
42.272,42.688
42.72,43.264
42.72,46.592
43.296,43.552
43.584,43.872
43.904,44.16
44.192,44.448
44.48,44.736
44.768,45.024
45.056,46.592
46.624,46.88
46.624,50.048
46.912,47.168
47.2,47.456
47.488,47.744
47.776,48.032
48.064,48.32
48.352,48.608
48.64,48.896
48.928,49.472
49.504,50.048
50.08,50.336
50.368,50.624
50.656,50.912
50.944,51.2
51.232,51.488
51.52,51.744
51.776,52.032
52.064,52.288
52.32,52.48
52.512,52.768
52.768,53.024
53.024,53.28
53.312,53.536
53.568,53.824
53.856,54.112
54.144,54.4
54.432,54.688
54.72,55.2
55.232,57.152
57.184,57.728
57.184,57.728
57.76,58.112
58.144,58.4
58.432,58.688
58.72,58.976
59.008,59.168
59.008,59.456
59.008,59.456
59.2,59.456
59.488,59.744
59.488,60.032
59.776,60.032
60.064,60.32
60.352,60.544
60.576,60.832
60.576,60.928
60.832,60.928
60.96,61.248
61.28,61.536
61.568,61.76
61.792,62.048
62.048,62.272
62.048,62.56
