start,end
0.064,0.352
0.384,0.672
0.704,0.96
0.992,1.28
1.312,1.44
1.472,1.6
1.632,1.728
1.76,1.888
1.92,2.048
2.08,2.208
2.24,2.368
2.4,2.496
2.528,2.816
2.848,3.168
3.2,3.296
3.328,3.456
3.488,3.776
3.808,4.096
4.128,4.256
4.288,4.416
4.448,4.576
4.608,4.736
4.768,4.832
4.864,4.992
5.024,5.152
5.184,5.312
5.344,5.44
5.472,5.568
5.6,5.728
5.76,5.888
5.92,6.048
6.08,6.176
6.208,6.304
6.336,6.464
6.496,6.624
6.656,6.784
6.816,7.232
7.264,7.392
7.424,7.552
7.584,7.712
7.744,7.84
7.872,8.0
8.032,8.16
8.192,8.288
8.32,8.448
8.48,8.576
8.608,8.704
8.736,8.864
8.896,8.992
9.024,9.12
9.152,9.248
9.28,9.408
9.44,9.568
9.6,9.728
9.76,9.888
9.92,10.016
10.048,10.176
10.208,10.336
10.368,10.464
10.496,10.624
10.656,10.752
10.784,10.88
10.912,11.04
11.072,11.136
11.168,11.296
11.328,11.424
11.456,11.584
11.616,11.744
11.776,11.872
11.904,12.032
12.064,12.128
12.16,12.288
12.32,12.448
12.48,12.608
12.64,12.768
12.8,12.896
12.928,13.056
13.088,13.216
13.248,13.536
13.568,13.824
13.856,13.984
14.016,14.144
14.176,14.304
14.336,14.432
14.464,14.56
14.592,14.72
14.752,14.88
14.912,15.04
15.072,15.328
15.36,15.648
15.68,15.808
15.84,15.968
16.0,16.096
16.128,16.256
16.288,16.416
16.448,16.576
16.608,16.736
16.768,16.864
16.896,17.184
17.216,17.504
17.536,17.632
17.664,17.792
17.824,17.952
17.984,18.112
18.144,18.272
18.304,18.4
18.432,18.528
18.56,18.688
18.72,18.848
18.88,19.008
19.04,19.104
19.136,19.264
19.296,19.424
19.456,19.552
19.584,19.712
19.744,19.808
19.84,19.968
20.0,20.128
20.16,20.288
20.32,20.448
20.48,20.576
20.608,20.736
20.768,20.864
20.896,21.024
21.056,21.184
21.216,21.312
21.344,21.472
21.504,21.632
21.664,21.792
21.824,21.952
21.984,22.08
22.112,22.24
22.272,22.56
22.592,22.88
22.912,23.04
23.072,23.2
23.232,23.36
23.392,23.52
23.552,23.648
23.68,23.808
23.84,23.968
24.0,24.128
24.16,24.416
24.448,24.768
24.8,24.928
24.96,25.088
25.12,25.216
25.248,25.376
25.408,25.504
25.536,25.664
25.696,25.824
25.856,25.952
25.984,26.112
26.144,26.272
26.304,26.432
26.464,26.592
26.624,26.88
26.912,27.04
27.072,27.2
27.232,27.36
27.36,27.456
27.488,27.776
27.808,27.936
27.968,28.064
28.096,28.192
28.192,28.32
28.352,28.928
28.992,29.248
29.28,29.6
29.632,29.888
29.92,30.208
30.24,30.368
30.4,30.528
30.56,30.656
30.688,30.816
30.848,30.976
31.008,31.136
31.168,31.296
31.328,31.424
31.456,31.744
31.776,32.064
32.096,32.192
32.224,32.352
32.384,32.672
32.704,33.024
33.056,33.184
33.216,33.344
33.376,33.504
33.536,33.664
33.696,33.792
33.824,33.888
33.92,34.048
34.08,34.208
34.24,34.368
34.4,34.496
34.528,34.656
34.688,34.816
34.848,34.976
35.008,35.104
35.136,35.232
35.264,35.392
35.424,35.552
35.584,35.712
35.744,36.16
36.192,36.32
36.352,36.48
36.512,36.64
36.672,36.768
36.8,36.928
36.96,37.088
37.12,37.248
37.248,37.376
37.408,37.504
37.536,37.664
37.696,37.792
37.824,37.952
37.984,38.08
38.112,38.208
38.24,38.368
38.4,38.528
38.56,38.688
38.72,38.816
38.816,38.912
38.944,39.072
39.104,39.232
39.264,39.392
39.424,39.552
39.584,39.68
39.712,39.84
39.84,39.968
40.0,40.096
40.096,40.224
40.256,40.352
40.384,40.512
40.544,40.672
40.704,40.768
40.8,40.928
40.96,41.056
41.088,41.216
41.248,41.312
41.344,41.472
41.504,41.632
41.664,41.76
41.792,41.92
41.952,42.048
42.08,42.368
42.4,42.656
42.688,42.816
42.848,42.976
43.008,43.136
43.168,43.232
43.296,43.392
43.424,43.552
43.584,43.712
43.744,43.872
43.904,44.16
44.192,44.48
44.512,44.64
44.672,44.8
44.832,44.928
44.928,45.056
45.088,45.216
45.248,45.376
45.408,45.536
45.568,45.664
45.696,45.984
46.016,46.304
46.336,46.432
46.464,46.592
46.624,46.72
46.752,46.88
46.912,47.04
47.072,47.168
47.2,47.328
47.36,47.456
47.488,47.616
47.648,47.776
47.808,47.872
47.904,48.032
48.064,48.192
48.224,48.352
48.352,48.448
48.48,48.576
48.608,48.704
48.736,48.864
48.896,49.024
49.056,49.184
49.216,49.312
49.344,49.472
49.504,49.632
49.664,49.792
49.824,49.952
49.984,50.08
50.112,50.208
50.24,50.368
50.4,50.528
50.56,50.688
50.72,50.816
50.848,50.976
51.008,51.296
51.328,51.584
51.616,51.744
51.776,51.904
51.936,52.064
52.096,52.224
52.256,52.352
52.384,52.512
52.544,52.672
52.704,52.832
52.864,53.12
53.152,53.472
53.504,53.632
53.664,53.792
53.824,53.92
53.952,54.08
54.112,54.24
54.272,54.4
54.432,54.56
54.592,54.688
54.72,54.848
54.88,55.008
55.04,55.168
55.2,55.328
55.36,55.616
55.648,55.776
55.808,55.904
55.936,56.064
56.096,56.192
56.224,56.512
56.544,56.672
56.704,56.8
56.832,56.928
56.96,57.088
57.12,57.696
57.76,58.144
58.176,58.464
58.496,58.752
58.784,58.912
58.944,59.072
59.104,59.232
59.264,59.392
59.424,59.52
59.552,59.68
59.712,59.84
59.872,60.0
60.032,60.16
60.192,60.288
60.32,60.608
60.64,60.992
61.024,61.12
61.152,61.28
61.312,61.6
61.632,61.92
61.952,62.08
62.112,62.24
62.272,62.4
62.432,62.56
62.592,62.688
62.72,62.848
62.88,63.008
63.04,63.168
63.2,63.328
63.36,63.456
63.488,63.616
63.648,63.776
63.808,63.936
63.968,64.096
64.128,64.224
64.256,64.384
64.416,64.544
64.576,64.704
64.736,64.992
65.024,65.312
65.344,65.664
65.696,65.792
65.824,65.952
65.984,66.112
66.144,66.272
66.304,66.432
66.464,66.56
66.592,66.72
66.752,66.88
66.912,67.04
67.072,67.168
67.2,67.296
67.328,67.456
67.488,67.616
67.648,67.776
67.808,67.936
67.968,68.064
