start,end
1.504,1.664
1.696,1.856
1.888,2.048
2.08,2.24
2.272,2.432
2.464,2.624
2.656,2.816
2.816,2.944
2.976,3.136
3.168,3.328
3.36,3.52
3.552,3.744
3.776,3.936
3.968,4.096
4.128,4.256
4.288,4.448
4.48,4.64
4.672,4.832
4.864,5.024
5.056,5.216
5.248,5.376
5.408,5.568
5.6,5.76
5.76,5.92
5.952,6.112
6.144,6.272
6.304,6.464
6.496,6.688
6.72,6.88
6.912,7.072
7.104,7.264
7.296,7.488
7.52,7.68
7.712,7.904
7.936,8.096
8.128,8.288
8.32,8.48
8.512,8.672
8.704,8.864
8.896,9.088
9.12,9.28
9.312,9.44
9.472,9.632
9.664,9.824
9.856,10.048
10.08,10.24
10.272,10.368
10.4,10.528
10.56,10.72
10.752,10.88
10.912,11.104
11.104,11.232
11.264,11.424
11.456,11.584
11.616,11.776
11.808,12.0
12.032,12.128
12.16,12.32
12.352,12.512
12.544,12.704
12.736,12.896
12.928,13.12
13.152,13.312
13.344,13.472
13.504,13.632
13.664,13.824
13.856,14.048
14.08,14.24
14.272,14.432
14.464,14.624
14.656,14.816
14.848,14.944
14.944,15.072
15.104,15.264
15.296,15.456
15.488,15.648
15.68,15.808
15.84,16.0
16.0,16.16
16.192,16.352
16.384,16.48
16.512,16.672
16.704,16.864
16.896,17.088
17.12,17.28
17.312,17.472
17.504,17.664
17.696,17.824
17.824,17.984
18.016,18.208
18.24,18.4
18.432,18.592
18.624,18.784
18.816,18.976
19.008,19.136
19.168,19.296
19.328,19.488
19.52,19.68
19.712,19.872
19.904,20.064
20.096,20.256
20.288,20.448
20.48,20.576
20.608,20.768
20.8,20.96
20.992,21.152
21.184,21.344
21.376,21.536
21.568,21.728
21.76,21.92
21.952,22.112
22.144,22.336
22.368,22.528
22.56,22.72
22.752,22.912
22.944,23.104
23.136,23.296
23.328,23.488
23.52,23.68
23.712,23.872
23.904,24.064
24.096,24.256
24.288,24.48
24.512,24.672
24.704,24.832
24.832,24.992
25.024,25.184
25.216,25.376
25.408,25.6
25.632,25.792
25.824,25.984
26.016,26.176
26.208,26.336
26.368,26.528
26.56,26.72
26.752,26.912
26.944,27.104
27.136,27.296
27.296,27.456
27.488,27.68
27.712,27.872
27.904,28.032
28.064,28.224
28.256,28.416
28.416,28.544
28.576,28.768
28.8,28.928
28.96,29.12
29.152,29.28
29.312,29.472
29.504,29.696
29.728,29.888
29.92,30.08
30.112,30.272
30.304,30.464
30.496,30.784
30.816,31.04
31.072,31.232
31.264,31.424
31.456,31.68
31.712,31.872
31.904,32.096
32.128,32.288
32.32,32.48
32.512,32.672
32.704,32.864
32.896,33.056
33.088,33.28
33.312,33.472
33.504,33.664
33.696,33.856
33.888,34.048
34.08,34.272
34.304,34.464
34.464,34.624
34.656,34.816
34.848,35.008
35.04,35.2
35.232,35.424
35.456,35.616
35.648,35.808
35.84,36.0
36.032,36.192
36.224,36.384
36.416,36.608
36.64,36.8
36.832,36.992
37.024,37.184
37.216,37.376
37.408,37.6
37.632,37.792
37.824,37.984
38.016,38.176
38.208,38.368
38.4,38.56
38.592,38.784
38.816,38.976
39.008,39.136
39.168,39.296
39.328,39.488
39.52,39.712
39.744,39.872
39.904,40.064
40.096,40.256
40.288,40.448
40.48,40.64
40.672,40.864
40.896,41.056
41.088,41.248
41.248,41.376
41.408,41.568
41.6,41.728
41.76,41.952
41.984,42.08
42.112,42.272
42.304,42.464
42.496,42.656
42.688,42.816
42.848,43.008
43.04,43.2
43.232,43.392
43.424,43.584
43.616,43.776
43.808,43.968
44.0,44.128
44.16,44.288
44.32,44.48
44.512,44.64
44.672,44.864
44.896,45.024
45.024,45.184
45.216,45.376
45.408,45.536
45.568,45.728
45.76,45.952
45.984,46.144
46.176,46.304
46.336,46.464
46.496,46.656
46.656,46.784
46.816,46.976
47.008,47.168
47.2,47.36
47.392,47.552
47.584,47.744
47.776,47.968
48.0,48.16
48.192,48.32
48.352,48.448
48.48,48.64
48.672,48.8
48.832,49.024
49.056,49.216
49.248,49.408
49.44,49.536
49.568,49.664
49.696,49.888
49.92,50.08
50.112,50.272
50.304,50.464
50.496,50.624
50.656,50.816
50.848,50.944
50.976,51.136
51.168,51.328
51.36,51.52
51.52,51.616
51.648,51.84
51.872,52.032
52.064,52.224
52.256,52.416
52.448,52.512
52.544,52.704
52.736,52.928
52.96,53.12
53.152,53.312
53.344,53.504
53.504,53.664
53.696,53.824
53.856,54.016
54.048,54.208
54.24,54.4
54.432,54.592
54.624,54.784
54.816,54.944
54.976,55.104
55.136,55.296
55.328,55.488
55.52,55.68
55.712,55.872
55.904,56.096
56.128,56.288
56.32,56.416
56.448,56.608
56.64,56.768
56.8,56.992
57.024,57.184
57.216,57.376
57.376,57.504
57.536,57.696
57.728,57.888
57.888,58.048
58.08,58.208
58.24,58.368
58.4,58.528
58.56,58.72
58.752,58.912
58.944,59.072
59.104,59.232
59.264,59.424
59.456,59.616
59.648,59.808
59.84,60.032
60.064,60.224
60.256,60.416
60.448,60.608
60.64,60.8
60.832,60.992
61.024,61.216
61.248,61.472
61.504,61.696
61.728,61.888
61.92,62.08
61.92,62.08
62.112,62.304
62.112,62.496
62.336,62.496
62.528,62.688
62.528,62.88
62.72,62.88
62.912,63.072
62.912,63.264
63.104,63.264
63.296,63.488
63.296,63.68
63.52,63.68
63.712,63.872
63.712,64.064
63.712,64.064
63.904,64.064
64.096,64.288
64.32,64.512
64.544,64.704
64.736,64.896
64.928,65.088
65.12,65.28
65.312,65.472
65.312,65.696
65.504,65.696
65.728,65.888
65.728,66.08
65.92,66.08
66.112,66.272
66.112,66.464
66.304,66.464
66.496,66.688
66.496,66.88
66.72,66.88
66.912,67.072
66.912,67.072
66.912,67.072
67.104,67.328
67.36,67.52
67.552,67.712
67.744,67.936
67.968,68.128
68.16,68.32
68.352,68.512
68.544,68.768
68.8,68.96
68.992,69.248
69.28,69.44
69.472,69.632
69.664,69.856
69.888,70.048
70.08,70.272
70.304,70.464
70.496,70.656
70.688,70.848
70.88,71.04
71.072,71.2
71.232,71.424
71.456,71.584
71.616,71.776
71.808,71.968
72.0,72.128
72.16,72.352
72.384,72.544
72.576,72.736
72.768,72.928
72.96,73.12
73.152,73.312
73.344,73.536
73.568,73.728
73.76,73.92
73.952,74.112
74.144,74.304
74.336,74.528
74.56,74.816
74.848,75.008
75.04,75.2
75.232,75.392
75.424,75.584
75.616,75.808
75.84,76.0
76.032,76.192
76.224,76.416
76.448,76.608
76.64,76.8
76.832,77.024
77.056,77.216
77.248,77.408
77.44,77.6
77.632,77.792
77.824,78.016
78.048,78.208
78.24,78.4
78.432,78.56
78.592,78.752
78.784,78.944
78.976,79.168
79.2,79.36
79.392,79.52
79.552,79.712
79.744,79.904
79.936,80.128
80.16,80.32
80.352,80.48
80.512,80.672
80.704,80.864
80.896,81.056
81.088,81.28
81.312,81.472
81.504,81.664
81.696,81.856
81.888,82.048
82.08,82.176
82.208,82.4
82.432,82.592
82.624,82.784
82.816,82.944
82.976,83.136
83.168,83.328
83.36,83.52
83.552,83.712
83.744,83.904
83.936,84.096
84.128,84.288
84.32,84.512
84.544,84.704
84.736,84.896
84.928,85.088
85.12,85.28
85.312,85.504
85.536,85.696
85.728,85.888
85.92,86.08
86.112,86.272
86.304,86.464
86.496,86.688
86.688,86.816
86.848,87.008
87.04,87.168
87.2,87.36
87.392,87.584
87.616,87.776
87.776,87.936
87.968,88.128
88.16,88.32
88.352,88.416
88.448,88.512
88.544,88.736
88.768,88.928
88.96,89.12
89.152,89.312
89.344,89.504
89.536,89.696
89.728,89.888
89.92,90.08
90.112,90.272
90.304,90.464
90.496,90.656
90.688,90.88
90.912,91.072
91.104,91.264
91.296,91.456
91.488,91.648
91.68,91.84
91.872,92.064
92.096,92.32
92.352,92.544
92.576,92.768
92.8,92.96
92.992,93.28
93.312,93.504
93.536,93.696
93.728,93.888
93.92,94.112
94.144,94.304
94.336,94.528
94.56,94.72
94.752,94.912
94.944,95.104
95.136,95.296
95.328,95.616
95.648,95.808
95.84,96.352
96.384,96.608
96.64,96.8
96.832,96.992
97.024,97.248
97.28,97.44
97.472,97.632
97.664,97.824
97.856,98.016
98.048,98.208
98.24,98.432
98.464,98.624
98.656,98.816
98.848,99.008
99.04,99.2
99.232,99.392
99.424,99.584
99.616,99.744
99.776,99.904
99.936,100.096
100.128,100.288
100.32,100.512
100.544,100.704
100.736,100.896
100.896,101.056
101.088,101.248
101.28,101.472
101.504,101.664
101.696,101.856
101.888,102.016
102.048,102.208
102.24,102.4
102.4,102.56
102.592,102.752
102.784,102.912
102.944,103.104
103.136,103.296
103.328,103.488
103.488,103.68
103.712,103.872
103.872,104.032
104.064,104.16
104.192,104.352
104.384,104.576
104.608,104.768
104.8,104.96
104.992,105.152
105.184,105.344
105.376,105.536
105.568,105.76
105.792,105.952
105.984,106.144
106.176,106.336
106.368,106.528
106.56,106.72
106.752,106.912
106.944,107.104
107.136,107.296
107.296,107.456
107.488,107.584
107.616,107.808
107.84,107.968
108.0,108.16
108.192,108.352
108.384,108.512
108.544,108.736
108.768,108.928
108.96,109.12
109.152,109.28
109.28,109.44
109.472,109.632
109.664,109.824
109.856,110.016
110.048,110.208
110.24,110.4
110.4,110.56
110.592,110.752
110.752,110.912
110.944,111.104
111.136,111.296
111.328,111.488
111.52,111.68
111.68,111.872
111.904,112.064
112.096,112.224
112.256,112.416
112.448,112.608
112.64,112.8
112.832,113.024
113.056,113.216
113.248,113.376
113.408,113.568
113.6,113.76
113.792,113.984
114.016,114.176
114.208,114.4
114.432,114.592
114.624,114.784
114.816,114.976
115.008,115.2
115.232,115.392
115.424,115.584
115.616,115.776
115.808,116.096
116.128,116.32
116.352,116.512
116.544,116.704
116.736,116.896
116.928,117.088
117.12,117.28
117.312,117.504
117.536,117.696
117.728,117.888
117.92,118.08
118.112,118.272
118.304,118.464
118.496,118.688
118.72,118.88
118.912,119.072
119.104,119.392
119.424,119.584
119.616,119.808
119.84,120.032
120.064,120.224
120.256,120.416
120.448,120.608
120.64,120.8
120.832,121.024
121.056,121.216
121.248,121.408
121.44,121.6
121.632,121.792
121.824,122.016
122.048,122.208
122.24,122.4
122.432,122.592
122.624,122.784
122.816,122.976
123.008,123.2
123.232,123.36
123.392,123.552
123.584,123.744
123.776,123.936
123.968,124.096
124.128,124.256
124.288,124.448
124.48,124.64
124.672,124.8
124.832,124.96
124.992,125.184
125.216,125.376
125.408,125.568
125.6,125.76
125.792,125.952
125.984,126.144
126.176,126.368
126.4,126.528
126.56,126.72
126.752,126.912
126.944,127.072
127.104,127.296
127.328,127.488
127.52,127.648
127.68,127.808
127.84,128.0
128.032,128.192
128.224,128.416
128.448,128.608
128.64,128.8
128.832,128.992
129.024,129.184
129.216,129.344
129.376,129.504
129.536,129.696
129.728,129.856
129.888,130.016
130.048,130.208
130.24,130.432
130.464,130.592
130.624,130.784
130.816,130.976
130.976,131.104
131.136,131.296
131.328,131.52
131.552,131.712
131.744,131.872
131.904,132.064
132.096,132.224
132.256,132.448
132.448,132.576
132.608,132.736
132.768,132.928
132.96,133.12
133.152,133.312
133.312,133.472
133.504,133.664
133.696,133.856
133.888,134.048
134.08,134.24
134.272,134.464
134.496,134.656
134.688,134.848
134.88,135.04
135.072,135.232
135.264,135.424
135.456,135.648
135.68,135.904
135.936,138.976
