start,end
1.12,1.184
1.216,1.536
1.568,1.664
1.696,1.76
1.792,1.856
1.888,1.952
1.984,2.08
2.112,2.176
2.208,2.272
2.304,2.4
2.432,2.496
2.528,2.592
2.624,2.688
2.72,2.816
2.848,2.912
2.944,3.008
3.04,3.136
3.168,3.232
3.264,3.328
3.36,3.424
3.456,3.552
3.584,3.648
3.68,3.744
3.776,3.84
3.872,3.968
4.0,4.064
4.096,4.16
4.16,4.256
4.288,4.352
4.384,4.448
4.48,4.512
4.544,4.64
4.672,4.736
4.768,4.832
4.864,4.96
4.992,5.056
5.088,5.152
5.184,5.248
5.28,5.376
5.408,5.472
5.504,5.568
5.6,5.664
5.664,5.76
5.792,5.856
5.888,5.952
5.984,6.08
6.112,6.176
6.208,6.272
6.304,6.368
6.4,6.496
6.528,6.592
6.624,6.688
6.72,6.816
6.816,6.88
6.912,6.976
7.008,7.072
7.104,7.2
7.2,7.264
7.296,7.36
7.392,7.488
7.52,7.584
7.616,7.68
7.712,7.776
7.808,7.904
7.936,8.0
8.032,8.096
8.128,8.192
8.224,8.32
8.352,8.416
8.448,8.512
8.544,8.64
8.672,8.736
8.768,8.832
8.864,8.928
8.96,9.056
9.088,9.152
9.184,9.248
9.28,9.344
9.376,9.44
9.472,9.536
9.536,9.6
9.632,9.728
9.76,9.824
9.856,9.92
9.952,10.016
10.048,10.144
10.176,10.208
10.24,10.304
10.336,10.432
10.464,10.528
10.56,10.624
10.656,10.688
10.72,10.816
10.848,10.912
10.944,11.008
11.04,11.136
11.168,11.232
11.264,11.328
11.36,11.424
11.456,11.552
11.584,11.648
11.68,11.744
11.776,11.872
11.904,11.968
12.0,12.064
12.096,12.16
12.192,12.288
12.32,12.384
12.416,12.448
12.48,12.544
12.576,12.672
12.704,12.768
12.8,12.864
12.896,12.992
13.024,13.088
13.12,13.184
13.216,13.28
13.312,13.408
13.44,13.504
13.504,13.568
13.6,13.696
13.728,13.792
13.824,13.888
13.92,13.984
14.016,14.112
14.112,14.176
14.208,14.272
14.304,14.368
14.4,14.464
14.496,14.56
14.592,14.656
14.688,14.784
14.816,14.848
14.88,14.944
14.976,15.04
15.072,15.168
15.2,15.264
15.296,15.36
15.392,15.488
15.52,15.584
15.616,15.68
15.712,15.776
15.808,15.904
15.936,16.0
16.032,16.096
16.128,16.192
16.224,16.288
16.32,16.384
16.416,16.48
16.512,16.576
16.608,16.672
16.704,16.768
16.8,16.864
16.896,16.992
17.024,17.056
17.088,17.152
17.184,17.28
17.312,17.344
17.376,17.44
17.472,17.536
17.568,17.664
17.696,17.76
17.792,17.856
17.888,17.984
18.016,18.08
18.112,18.176
18.208,18.272
18.304,18.4
18.432,18.496
18.528,18.592
18.624,18.688
18.72,18.784
18.816,18.88
18.912,18.976
19.008,19.072
19.104,19.136
19.168,19.232
19.264,19.328
19.36,19.456
19.488,19.552
19.584,19.616
19.648,19.744
19.776,19.84
19.872,19.936
19.968,20.032
20.064,20.16
20.192,20.256
20.288,20.352
20.384,20.48
20.512,20.576
20.608,20.672
20.704,20.768
20.8,20.896
20.928,20.992
21.024,21.056
21.088,21.152
21.184,21.28
21.312,21.376
21.408,21.472
21.504,21.6
21.632,21.696
21.728,21.76
21.792,21.856
21.888,21.984
22.016,22.08
22.112,22.176
22.208,22.304
22.336,22.4
22.432,22.496
22.528,22.592
22.624,22.72
22.752,22.816
22.848,22.912
22.912,22.976
23.008,23.104
23.136,23.2
23.232,23.296
23.328,23.392
23.424,23.488
23.52,23.584
23.616,23.68
23.712,23.808
23.84,23.904
23.936,23.968
24.0,24.096
24.128,24.192
24.224,24.288
24.288,24.352
24.384,24.48
24.512,24.576
24.608,24.672
24.704,24.8
24.832,24.896
24.928,24.992
25.024,25.088
25.12,25.216
25.248,25.312
25.344,25.408
25.44,25.504
25.536,25.6
25.632,25.696
25.728,25.792
25.824,25.92
25.952,26.016
26.048,26.112
26.144,26.208
26.24,26.336
26.368,26.432
26.464,26.528
26.56,26.624
26.656,26.72
26.752,26.816
26.848,26.912
26.944,27.04
27.072,27.136
27.168,27.232
27.264,27.328
27.36,27.456
27.488,27.552
27.584,27.648
27.68,27.776
27.808,27.872
27.904,27.968
28.0,28.064
28.096,28.192
28.224,28.288
28.32,28.384
28.416,28.512
28.544,28.608
28.64,28.704
28.704,28.768
28.8,28.896
28.928,28.992
29.024,29.088
29.12,29.216
29.248,29.312
29.344,29.408
29.44,29.504
29.536,29.632
29.664,29.728
29.76,29.824
29.856,29.888
29.92,30.016
30.048,30.112
30.144,30.208
30.24,30.336
30.368,30.432
30.464,30.528
30.56,30.624
30.656,30.752
30.784,30.848
30.88,30.944
30.976,31.072
31.104,31.168
31.168,31.232
31.264,31.328
31.36,31.456
31.488,31.552
31.584,31.648
31.68,31.744
31.776,31.872
31.904,31.968
32.0,32.064
32.096,32.192
32.224,32.256
32.288,32.352
32.384,32.448
32.48,32.576
32.608,32.672
32.704,32.736
32.768,32.864
32.896,32.96
32.992,33.024
33.056,33.12
33.152,33.248
33.28,33.344
33.376,33.44
33.472,33.536
33.568,33.632
33.664,33.728
33.76,33.824
33.856,33.952
33.984,34.048
34.08,34.112
34.144,34.208
34.24,34.336
34.368,34.432
34.464,34.528
34.56,34.624
34.656,34.72
34.752,34.816
34.848,34.912
34.944,35.04
35.072,35.136
35.168,35.232
35.264,35.36
35.392,35.456
35.488,35.552
35.584,35.648
35.68,35.776
35.808,35.84
35.872,35.936
35.968,36.032
36.064,36.16
36.192,36.224
36.256,36.32
36.352,36.448
36.48,36.544
36.576,36.64
36.672,36.704
36.736,36.832
36.864,36.928
36.96,37.024
37.056,37.152
37.184,37.248
37.28,37.344
37.376,37.44
37.472,37.568
37.6,37.664
37.696,37.76
37.792,37.888
37.92,37.984
38.016,38.08
38.112,38.176
38.208,38.304
38.336,38.4
38.4,38.464
38.496,38.56
38.592,38.688
38.72,38.784
38.784,38.848
38.88,38.976
39.008,39.072
39.104,39.168
39.2,39.264
39.296,39.392
39.424,39.488
39.52,39.584
39.616,39.712
39.744,39.808
39.84,40.128
40.16,40.224
40.256,40.576
40.608,40.704
40.736,40.8
40.832,40.896
40.928,41.024
