start,end
1.44,1.792
1.824,2.08
2.112,2.4
2.432,2.688
2.72,2.976
3.008,3.296
3.328,3.584
3.616,3.904
3.936,4.032
4.064,4.192
4.224,4.32
4.352,4.416
4.448,4.672
4.704,4.96
4.992,5.248
5.28,5.568
5.6,5.856
5.888,6.176
6.208,6.432
6.464,6.72
6.752,7.04
7.072,7.328
7.36,7.488
7.52,7.584
7.616,7.68
7.712,7.84
7.872,8.128
8.16,8.448
8.48,8.736
8.768,9.024
9.056,9.184
9.216,9.344
9.376,9.44
9.472,9.6
9.632,9.728
9.728,9.824
9.856,9.984
10.016,10.08
10.112,10.24
10.272,10.368
10.4,10.528
10.56,10.656
10.688,10.784
10.816,10.944
10.944,11.072
11.072,11.168
11.2,11.328
11.36,11.456
11.488,11.584
11.616,11.712
11.744,11.84
11.872,11.968
12.0,12.128
12.16,12.288
12.32,12.416
12.448,12.544
12.576,12.672
12.672,12.8
12.832,12.928
12.96,13.088
13.12,13.184
13.216,13.312
13.344,13.44
13.472,13.568
13.6,13.696
13.728,13.856
13.888,13.984
14.016,14.112
14.144,14.208
14.24,14.368
14.4,14.496
14.528,14.592
14.624,14.752
14.784,14.88
14.912,14.976
15.008,15.136
15.168,15.296
15.328,15.424
15.456,15.584
15.616,15.744
15.776,15.872
15.904,16.032
16.064,16.32
16.352,16.832
16.864,17.12
17.152,17.76
17.792,17.92
17.952,18.08
18.112,18.208
18.24,18.368
18.4,18.528
18.56,18.656
18.688,18.816
18.848,18.976
19.008,19.136
19.168,19.264
19.296,19.392
19.424,19.552
19.552,19.616
19.648,19.776
19.808,19.904
19.936,20.032
20.064,20.16
20.192,20.288
20.32,20.416
20.448,20.544
20.576,20.672
20.704,20.8
20.832,20.96
20.992,21.024
21.056,21.184
21.216,21.312
21.344,21.472
21.504,21.6
21.632,21.728
21.76,21.792
21.824,21.952
21.984,22.048
22.08,22.208
22.24,22.368
22.4,22.496
22.528,22.656
22.688,22.816
22.848,22.912
22.912,23.008
23.04,23.168
23.2,23.328
23.36,23.456
23.488,23.552
23.584,23.712
23.744,23.84
23.872,24.0
24.032,24.128
24.16,24.256
24.288,24.416
24.448,24.544
24.576,24.672
24.704,24.832
24.864,24.928
24.96,25.056
25.088,25.184
25.216,25.344
25.376,25.504
25.536,25.632
25.664,25.792
25.792,25.888
25.92,25.984
26.016,26.144
26.176,26.304
26.336,26.432
26.464,26.592
26.592,26.656
26.688,26.784
26.816,26.944
26.976,27.104
27.136,27.264
27.296,27.392
27.424,27.52
27.552,27.68
27.712,27.808
27.84,27.968
28.0,28.128
28.16,28.256
28.256,28.352
28.384,28.512
28.544,28.64
28.672,28.8
28.832,28.96
28.992,29.088
29.12,29.248
29.28,29.408
29.44,29.568
29.6,29.696
29.728,29.856
29.888,30.016
30.048,30.144
30.176,30.272
30.304,30.432
30.464,30.56
30.592,30.72
30.752,30.88
30.912,31.008
31.008,31.136
31.168,31.264
31.296,31.392
31.424,31.52
31.552,31.648
31.68,31.808
31.84,31.936
31.968,32.096
32.128,32.256
32.288,32.384
32.416,32.544
32.576,32.704
32.736,32.8
32.832,32.96
32.992,33.12
33.152,33.248
33.28,33.376
33.408,33.536
33.568,33.632
33.664,33.792
33.824,33.952
33.984,34.112
34.144,34.24
34.272,34.4
34.432,34.56
34.592,34.688
34.72,34.848
34.88,35.008
35.04,35.136
35.168,35.296
35.328,35.456
35.488,35.584
35.616,35.744
35.776,35.904
35.936,36.064
36.096,36.192
36.224,36.352
36.384,36.512
36.544,36.64
36.672,36.8
36.832,36.96
36.992,37.088
37.12,37.248
37.28,37.408
37.44,37.536
37.568,37.696
37.728,37.856
37.888,37.984
38.016,38.144
38.176,38.272
38.304,38.432
38.464,38.56
38.592,38.72
38.752,38.88
38.912,39.008
39.04,39.168
39.2,39.296
39.328,39.424
39.456,39.584
39.616,39.744
39.776,39.872
39.904,40.032
40.064,40.192
40.224,40.288
40.32,40.448
40.48,40.576
40.608,40.736
40.768,40.864
40.896,41.024
41.056,41.184
41.216,41.28
41.312,41.408
41.44,41.568
41.6,41.664
41.696,41.824
41.856,41.984
42.016,42.112
42.144,42.24
42.272,42.4
42.432,42.528
42.56,42.688
42.72,42.848
42.88,43.008
43.04,43.136
43.168,43.264
43.296,43.424
43.456,43.552
43.584,43.712
43.744,43.872
43.872,43.968
44.0,44.128
44.16,44.288
44.32,44.416
44.448,44.576
44.608,44.736
44.768,44.896
44.928,45.024
45.056,45.152
45.184,45.312
45.344,45.44
45.472,45.536
45.568,45.696
45.728,45.824
45.856,45.984
46.016,46.112
46.144,46.24
46.272,46.368
46.4,46.528
46.56,46.624
46.656,46.784
46.816,46.944
46.976,47.104
47.104,47.136
47.168,47.296
47.328,47.456
47.488,47.584
47.616,47.744
47.776,47.872
47.904,48.0
48.032,48.16
48.192,48.288
48.32,48.416
48.448,48.576
48.608,48.736
48.768,48.864
48.896,49.024
49.056,49.184
49.216,49.792
49.824,49.952
49.984,50.08
50.112,50.24
50.272,50.4
50.432,50.528
50.56,50.688
50.72,50.848
50.88,50.976
51.008,51.136
51.168,51.296
51.328,51.392
51.424,51.552
51.584,51.68
51.712,51.84
51.872,51.936
51.968,52.096
52.128,52.224
52.256,52.352
52.384,52.512
52.544,52.672
52.704,52.8
52.832,52.96
52.992,53.12
53.152,53.248
53.28,53.408
53.44,53.568
53.568,53.696
53.728,53.824
53.856,53.952
53.984,54.112
54.144,54.24
54.272,54.4
54.4,54.528
54.56,54.656
54.688,54.784
54.816,54.944
54.976,55.072
55.104,55.232
55.264,55.392
55.424,55.52
55.52,55.616
55.648,55.776
55.808,55.936
55.968,56.032
56.032,56.16
56.192,56.32
56.352,56.448
56.48,56.608
56.64,56.768
56.768,56.864
56.896,56.992
57.024,57.152
57.184,57.28
57.312,57.44
57.472,57.6
57.632,57.728
57.76,57.888
57.92,58.048
58.08,58.208
58.24,58.656
58.688,58.784
58.816,58.944
58.976,59.104
59.136,59.232
59.264,59.392
59.424,59.552
59.584,59.68
59.712,59.84
59.872,60.0
60.032,60.096
60.128,60.256
60.288,60.384
60.416,60.512
60.544,60.64
60.672,60.8
60.832,60.96
60.992,61.088
61.12,61.248
61.28,61.408
61.408,61.472
61.504,61.632
61.664,61.792
61.824,61.92
61.952,62.016
62.048,62.176
62.208,62.336
62.368,62.464
62.496,62.624
62.656,62.752
62.752,62.848
62.88,63.008
63.04,63.136
63.168,63.264
63.296,63.424
63.456,63.584
63.584,63.68
63.712,63.84
63.872,63.968
64.0,64.096
64.128,64.256
64.288,64.416
64.416,64.544
64.576,64.64
64.672,64.8
64.832,64.96
64.992,65.088
65.12,65.248
65.28,65.408
65.44,65.536
65.568,66.048
66.08,66.208
66.24,66.368
66.4,66.496
66.528,66.656
66.688,66.816
66.848,66.976
67.008,67.072
67.104,67.232
67.264,67.392
67.424,67.52
67.552,67.648
67.68,67.808
67.84,67.936
67.968,68.096
68.128,68.256
68.288,68.384
68.416,68.544
68.576,68.704
68.736,68.832
68.864,68.992
69.024,69.152
69.184,69.312
69.344,69.44
69.472,70.048
70.08,70.336
70.368,72.224
72.256,72.512
72.544,72.864
72.896,73.152
73.184,73.44
73.472,73.76
73.792,74.048
74.08,74.208
74.24,74.336
74.368,74.496
74.528,74.656
74.688,74.944
74.976,75.264
75.296,75.552
75.584,75.712
75.744,75.84
75.872,76.0
76.032,76.16
76.192,76.256
76.288,76.416
76.448,76.576
76.576,76.672
76.704,76.832
76.864,76.96
76.992,77.088
77.12,77.216
77.248,77.344
77.376,77.504
77.536,77.632
77.664,77.792
77.824,77.952
77.984,78.08
78.112,78.528
78.56,78.912
78.944,79.072
79.104,79.2
79.232,79.36
79.392,79.52
79.552,79.648
79.68,79.808
79.84,79.968
80.0,80.128
80.16,80.256
80.288,80.416
80.448,80.576
80.608,80.672
80.704,80.832
80.864,80.992
81.024,81.12
81.152,81.28
81.312,81.44
81.472,81.568
81.6,81.728
81.76,81.888
81.92,82.048
82.08,82.176
82.208,82.336
82.368,82.432
82.464,82.56
82.592,82.72
82.752,82.88
82.912,83.008
83.04,83.168
83.2,83.328
83.36,83.392
83.424,83.552
83.584,83.712
83.744,83.84
83.872,84.0
84.0,84.128
84.16,84.288
84.32,84.384
84.416,84.544
84.544,84.672
84.704,84.8
84.832,84.96
84.96,85.088
85.12,85.216
85.248,85.344
85.376,85.504
85.536,85.6
85.632,85.76
85.792,85.92
85.952,86.048
86.08,86.208
86.24,86.368
86.4,86.496
86.496,86.592
86.624,86.752
86.784,86.912
86.944,87.04
87.072,87.2
87.232,87.36
87.392,87.488
87.52,87.648
87.68,87.808
87.84,87.936
87.968,88.096
88.128,88.256
88.288,88.384
88.416,88.544
88.576,88.704
88.736,88.864
88.896,88.992
89.024,89.152
89.184,89.312
89.344,89.472
89.504,89.632
89.664,89.792
89.824,89.92
89.952,90.08
90.112,90.24
90.272,90.368
90.4,90.528
90.56,90.688
90.72,90.848
90.88,90.976
91.008,91.136
91.168,91.296
91.328,91.424
91.456,91.584
91.616,91.744
91.776,91.872
91.904,92.032
92.064,92.192
92.224,92.32
92.352,92.48
92.512,92.64
92.672,92.768
92.8,92.928
92.96,93.184
93.216,93.344
93.376,93.472
93.504,93.632
93.664,93.792
93.824,93.92
93.952,94.08
94.112,94.24
94.272,94.368
94.4,94.496
94.528,94.656
94.688,94.784
94.816,94.944
94.976,95.104
95.136,95.232
95.232,95.328
95.36,95.488
95.52,95.648
95.68,95.776
95.808,95.936
95.968,96.096
96.128,96.224
96.256,96.384
96.416,96.544
96.576,96.672
96.704,96.832
96.864,96.992
97.024,97.088
97.12,97.248
97.28,97.408
97.44,97.536
97.568,97.696
97.728,97.856
97.888,98.016
98.016,98.112
98.144,98.272
98.304,98.432
98.464,98.56
98.592,98.72
98.752,98.88
98.912,99.008
99.04,99.168
99.2,99.328
99.36,99.456
99.488,99.616
99.616,99.744
99.776,99.904
99.936,100.032
100.064,100.16
100.192,100.32
100.352,100.448
100.48,100.608
100.64,100.768
100.768,100.832
100.864,100.992
101.024,101.152
101.184,101.28
101.312,101.408
101.44,101.568
101.6,101.664
101.696,101.824
101.856,101.984
102.016,102.144
102.144,102.24
102.272,102.4
102.432,102.56
102.56,102.656
102.688,102.816
102.848,102.944
102.976,103.072
103.104,103.232
103.264,103.392
103.424,103.488
103.52,103.616
103.648,103.776
103.808,103.904
103.936,104.064
104.096,104.224
104.256,104.384
104.416,104.512
104.544,104.672
104.672,104.8
104.832,104.928
104.96,105.088
105.12,105.248
105.28,105.376
105.408,105.536
105.568,105.696
105.728,105.824
105.856,105.984
106.016,106.144
106.176,106.272
106.304,106.432
106.464,106.56
106.592,106.72
106.752,106.848
106.88,107.008
107.04,107.168
107.2,107.296
107.328,107.456
107.488,107.616
107.648,107.744
107.776,107.904
107.936,108.064
108.096,108.192
108.224,108.352
108.384,108.512
108.544,108.672
108.704,108.8
108.832,108.96
108.992,109.12
109.152,109.248
109.28,109.408
109.44,109.568
109.6,109.696
109.728,109.856
109.888,110.016
110.048,110.144
110.176,110.304
110.336,110.432
110.464,110.56
110.592,110.72
110.752,110.88
110.912,111.04
111.072,111.168
111.2,111.328
111.36,111.488
111.52,111.616
111.648,111.776
111.808,111.936
111.968,112.064
112.096,112.224
112.256,112.384
112.384,112.48
112.512,112.64
112.672,112.8
112.832,112.928
112.96,113.056
113.088,113.216
113.248,113.344
113.376,113.472
113.504,113.632
113.664,113.792
113.824,113.92
113.952,114.08
114.112,114.24
114.272,114.368
114.4,114.528
114.56,114.688
114.72,114.816
114.848,114.976
114.976,115.104
115.136,115.232
115.264,115.36
115.392,115.488
115.52,115.648
115.68,115.776
115.808,115.936
115.968,116.096
116.128,116.224
116.256,116.384
116.416,116.544
116.576,116.672
116.704,116.832
116.864,116.96
116.992,117.088
117.12,117.216
117.248,117.376
117.408,117.536
117.568,117.664
117.696,117.824
117.856,117.984
118.016,118.112
118.144,118.272
118.304,118.432
118.432,118.496
118.528,118.656
118.688,118.816
118.848,118.944
118.976,119.104
119.136,119.264
119.296,119.392
119.392,119.52
119.552,119.648
119.68,119.808
119.84,119.936
119.968,120.096
120.128,120.256
120.288,120.384
120.416,120.544
120.576,120.704
120.736,120.832
120.864,120.992
121.024,121.152
121.184,121.28
121.312,121.44
121.472,121.6
121.632,121.728
121.76,121.888
121.92,122.08
122.112,122.24
122.272,122.368
122.4,122.528
122.56,122.688
122.72,122.816
122.848,123.008
123.04,123.168
123.2,123.296
123.328,123.456
123.488,123.616
123.648,123.744
123.776,123.904
123.936,124.064
124.096,124.192
124.224,124.352
124.384,124.512
124.544,124.64
124.672,124.768
124.8,124.928
124.96,125.088
125.12,125.216
125.248,125.376
125.408,125.536
125.568,125.664
125.696,125.824
125.856,125.984
126.016,126.112
126.144,126.272
126.304,126.432
126.464,126.592
126.624,126.72
126.752,126.88
126.912,127.04
127.072,127.168
127.2,127.328
127.36,127.488
127.52,127.616
127.648,127.776
127.808,127.936
127.968,128.064
128.096,128.224
128.256,128.384
128.416,128.512
128.544,128.672
128.704,128.832
128.864,128.992
129.024,129.12
129.152,129.28
129.312,129.44
129.472,129.568
129.6,129.728
129.76,129.888
129.92,130.016
130.048,130.176
130.208,130.336
130.368,130.464
130.496,130.624
130.656,130.784
130.816,130.912
130.944,131.072
131.104,131.232
131.264,131.392
131.424,131.52
131.552,131.68
131.712,131.84
131.872,131.968
132.0,132.128
132.16,132.288
132.32,132.416
132.448,132.576
132.608,132.736
132.768,132.864
132.896,133.024
133.056,133.184
133.216,133.312
133.344,133.472
133.504,133.632
133.664,133.792
133.824,133.92
133.952,134.08
134.112,134.24
134.272,134.368
134.4,134.528
134.56,134.688
134.72,134.816
134.848,134.976
134.976,135.104
135.136,135.232
135.264,135.392
135.424,135.552
135.584,135.712
135.744,135.84
135.872,136.0
136.0,136.128
136.16,136.256
136.288,136.384
136.416,136.544
136.576,136.672
136.704,136.832
136.864,136.992
137.024,137.12
137.152,137.28
137.312,137.44
137.472,137.568
137.6,137.728
137.728,137.856
137.888,138.016
