start,end
0.288,0.448
0.48,0.608
0.64,1.056
1.088,1.472
1.504,1.888
1.92,2.208
2.24,2.624
2.656,3.072
3.104,3.488
3.52,3.712
3.744,3.904
3.936,4.288
4.32,4.672
4.704,4.992
5.024,5.376
5.024,5.376
5.408,5.792
5.408,5.792
5.824,6.24
5.824,6.24
6.272,6.656
6.272,7.072
6.688,6.88
6.912,7.072
7.104,7.52
7.104,7.936
7.552,7.936
7.968,8.224
7.968,8.64
8.256,8.416
8.448,8.64
8.672,9.056
8.672,9.504
9.088,9.504
9.536,10.24
9.536,10.24
9.952,10.144
10.176,10.24
10.272,10.688
10.72,11.04
10.72,11.04
11.072,11.296
11.072,11.712
11.072,11.712
11.328,11.712
11.744,12.064
11.744,12.512
11.744,12.512
12.096,12.512
12.544,12.928
12.544,13.344
12.544,13.344
12.96,13.152
13.184,13.344
13.376,13.792
13.824,14.048
13.824,14.048
13.824,14.048
14.08,14.464
14.08,14.88
14.08,14.88
14.496,14.656
14.688,14.88
14.912,15.296
15.328,15.744
15.328,15.744
15.328,15.744
15.776,16.128
15.776,16.576
15.776,16.576
16.16,16.352
16.384,16.576
16.608,16.992
17.024,17.408
17.024,17.408
17.024,17.408
17.44,17.856
17.44,18.272
17.44,18.272
17.888,18.048
18.08,18.272
18.304,18.688
18.72,19.136
18.72,19.136
19.168,19.36
19.168,19.36
19.168,19.36
19.168,19.36
19.392,19.552
19.584,19.776
19.808,20.0
20.032,20.192
20.224,20.416
20.448,20.64
20.672,20.832
20.864,21.184
20.864,21.184
21.216,21.376
21.408,21.6
21.632,21.984
22.016,22.432
22.016,22.432
22.464,22.656
22.464,22.848
22.688,22.848
22.88,23.072
23.104,23.296
23.328,23.712
23.744,24.128
23.744,24.128
24.16,24.576
24.16,24.576
24.608,24.768
24.8,24.992
25.024,25.216
25.248,25.44
25.472,25.632
25.664,25.856
25.888,26.08
25.888,26.08
25.888,26.08
26.112,26.272
26.304,26.496
26.528,26.72
26.752,27.36
26.752,27.552
27.392,27.456
27.488,27.552
27.584,28.0
27.584,28.0
28.032,28.224
28.256,28.416
28.448,28.864
28.448,29.28
28.896,29.28
29.312,29.696
29.312,30.144
29.728,29.92
29.952,30.144
30.144,30.432
30.144,30.848
30.464,30.848
30.88,31.296
30.88,31.712
31.328,31.52
31.552,31.712
31.744,32.096
31.744,32.448
32.096,32.448
32.48,32.864
32.48,33.184
32.896,33.088
33.12,33.184
33.184,33.472
33.184,33.92
33.504,33.92
33.92,34.272
33.92,34.688
34.304,34.496
34.528,34.688
34.72,35.136
34.72,35.552
35.168,35.552
35.584,35.84
35.584,36.224
35.872,36.064
36.096,36.224
36.224,36.608
36.224,37.056
36.64,37.056
37.088,37.472
37.088,37.888
37.504,37.696
37.728,37.888
37.92,38.272
37.92,38.592
38.304,38.592
38.624,38.976
38.624,39.296
39.008,39.136
39.168,39.296
39.328,39.584
39.328,40.032
39.616,40.032
40.064,40.448
40.064,40.864
40.48,40.672
40.704,40.864
40.896,41.28
40.896,41.664
41.312,41.664
41.696,41.984
41.696,42.336
42.016,42.112
42.144,42.336
42.336,42.56
42.336,43.008
42.592,43.008
43.04,43.328
43.04,43.744
43.36,43.552
43.584,43.744
43.776,44.192
43.776,44.576
44.224,44.576
44.608,44.928
44.608,45.28
44.96,45.056
45.088,45.28
45.312,45.696
45.312,46.144
45.728,46.144
46.176,46.56
46.176,46.56
46.592,46.784
46.816,47.008
47.04,47.424
47.456,47.84
47.872,48.288
48.32,48.48
48.512,48.704
48.736,48.896
48.928,49.056
49.088,49.216
49.248,49.44
49.472,49.856
49.472,49.856
49.472,49.856
49.888,50.08
50.112,50.304
50.336,50.72
50.752,51.136
51.168,51.584
51.616,51.776
51.808,52.0
52.032,52.224
52.256,52.416
52.448,52.64
52.672,52.864
52.896,53.28
52.896,53.28
52.896,53.28
53.312,53.504
53.536,53.728
53.76,53.92
53.952,54.144
54.176,54.368
54.4,54.56
54.592,55.008
54.592,55.008
54.592,55.008
55.04,55.2
55.232,55.424
55.456,55.648
55.68,55.872
55.904,56.064
56.096,56.288
56.32,56.512
56.32,56.512
56.32,56.512
56.544,56.704
56.736,56.928
56.96,57.152
57.184,57.28
57.312,57.44
57.472,57.6
57.632,57.792
57.824,58.24
57.824,58.24
57.824,58.24
58.272,58.464
58.496,58.656
58.688,58.88
58.912,59.104
59.136,59.264
59.296,59.488
59.52,59.904
59.52,59.904
59.52,59.904
59.936,60.128
59.936,60.128
60.16,60.288
60.16,60.288
60.32,60.64
60.32,60.64
60.672,61.056
60.672,61.056
60.672,61.056
61.088,61.504
61.088,61.504
61.088,61.504
61.536,61.728
61.76,61.92
61.952,62.368
62.4,62.784
62.4,62.784
62.4,62.784
62.816,63.2
62.816,63.2
62.816,63.2
62.816,63.2
63.232,63.648
63.68,64.064
63.68,64.064
