start,end
0.64,1.152
0.64,5.504
1.184,1.44
1.472,1.728
1.76,1.984
2.016,2.272
2.304,2.56
2.592,2.816
2.848,3.968
4.0,4.256
4.288,4.544
4.576,4.8
4.832,5.056
5.056,5.248
5.28,5.504
5.536,5.792
5.536,7.136
5.792,6.016
6.048,6.592
6.624,7.136
7.168,7.424
7.456,7.712
7.744,8.0
8.032,8.288
8.32,8.576
8.608,8.864
8.896,9.088
9.088,9.248
9.28,9.536
9.568,9.76
9.792,10.048
10.08,10.304
10.336,10.592
10.624,10.88
10.912,11.168
11.2,11.424
11.456,12.0
12.032,12.288
12.32,12.576
12.608,12.864
12.896,13.152
13.184,13.504
13.536,13.76
13.792,14.336
13.792,17.184
14.368,14.624
14.656,14.912
14.944,15.2
15.232,15.488
15.52,15.744
15.776,16.032
16.064,17.184
17.216,17.472
17.216,20.352
17.504,17.76
17.792,18.016
18.048,18.24
18.272,18.528
18.528,18.784
18.816,19.072
19.104,19.264
19.296,19.808
19.84,20.352
20.384,20.64
20.672,20.864
20.896,21.152
21.184,21.44
21.472,21.728
21.76,22.016
22.048,22.24
22.24,22.432
22.464,22.72
22.752,23.008
23.04,23.296
23.328,23.584
23.616,23.872
23.904,24.16
24.192,24.416
24.448,24.704
24.736,24.992
25.024,25.6
25.632,27.616
27.648,28.192
27.648,32.576
28.224,28.48
28.512,28.768
28.8,29.056
29.088,29.312
29.344,29.6
29.632,29.888
29.92,31.04
31.072,31.328
31.36,31.584
31.616,31.872
31.904,32.16
32.192,32.352
32.384,32.576
32.608,32.864
32.608,34.112
32.896,33.152
33.152,33.536
33.568,34.112
34.144,34.4
34.432,34.688
34.72,34.976
35.008,35.264
35.296,35.552
35.584,35.808
35.84,36.064
36.064,36.32
36.352,36.544
36.576,36.736
36.768,37.024
37.056,37.28
37.312,37.568
37.6,37.792
37.824,38.08
38.112,38.368
38.4,38.944
38.976,39.264
39.296,39.552
39.584,39.84
39.872,40.128
40.16,40.448
40.48,40.736
40.768,41.312
40.768,44.128
41.344,41.6
41.632,41.888
41.92,42.144
42.144,42.4
42.432,42.688
42.72,42.976
43.008,44.128
44.16,44.384
44.16,47.328
44.416,44.672
44.704,44.96
44.992,45.184
45.216,45.472
45.504,45.76
45.792,46.048
46.08,46.304
46.304,46.752
46.784,47.328
47.36,47.616
47.648,47.904
47.936,48.16
48.192,48.384
48.416,48.64
48.672,48.928
48.96,49.216
49.216,49.376
49.408,49.664
49.696,49.952
49.984,50.24
50.272,50.528
50.56,50.784
50.816,51.072
51.104,51.36
51.392,51.648
51.68,51.936
51.968,52.512
52.544,54.208
54.24,54.784
54.24,54.784
54.816,55.072
55.104,55.584
55.616,55.872
55.904,56.16
56.192,56.448
56.192,56.704
56.192,56.704
56.48,56.704
56.736,56.992
56.736,57.216
57.024,57.216
57.248,57.472
57.504,57.728
57.76,58.016
57.76,58.112
58.048,58.112
58.144,58.4
58.432,58.688
58.72,58.912
58.944,59.2
59.232,59.456
59.232,59.584
59.488,59.584
59.616,59.872
59.904,60.16
60.192,60.736
60.768,61.024
61.056,61.312
61.312,61.44
61.472,61.664
61.696,61.952
61.984,62.176
62.208,62.464
62.496,62.752
62.784,62.976
63.008,63.232
63.264,63.488
63.488,63.712
63.744,64.0
64.032,64.288
64.32,64.576
64.576,64.8
64.832,65.024
65.056,65.216
65.248,65.504
65.536,65.728
65.76,66.016
66.048,66.304
66.336,66.592
66.624,66.88
66.912,67.392
66.912,67.392
67.424,67.648
67.68,67.936
67.968,68.224
68.256,68.512
68.512,68.672
68.512,68.96
68.704,68.96
68.992,69.248
69.28,69.536
69.568,69.696
69.728,69.984
70.016,70.272
70.304,70.496
70.528,70.72
70.752,70.944
70.976,71.168
71.2,71.456
71.488,71.712
71.712,71.968
72.0,72.256
72.288,72.544
72.576,72.832
72.864,73.12
73.152,73.696
73.152,73.696
73.152,73.696
73.728,73.952
73.984,74.24
74.272,74.528
74.56,74.816
74.848,75.104
74.848,75.104
75.136,75.392
75.424,76.64
75.424,76.64
76.672,77.28
77.312,77.568
77.6,77.856
77.888,78.144
78.176,78.432
78.464,78.784
78.816,80.832
80.864,81.376
80.864,81.376
81.408,81.664
81.696,81.952
81.984,82.24
82.272,82.528
82.56,82.816
82.56,83.04
82.56,83.04
82.848,83.04
83.072,83.328
83.072,83.584
83.36,83.584
83.616,83.872
83.904,84.16
84.192,84.416
84.192,84.576
84.448,84.576
84.608,84.864
84.896,85.152
85.152,85.344
85.376,85.6
85.6,85.824
85.6,86.048
85.856,86.048
86.08,86.336
86.368,86.624
86.656,87.2
87.232,87.488
87.52,87.744
87.776,88.0
88.032,88.192
88.224,88.48
88.512,88.768
88.8,89.056
89.088,89.248
89.28,89.536
89.568,89.792
89.824,90.048
90.08,90.336
90.368,90.624
90.656,90.912
90.944,91.2
91.232,91.488
91.52,91.776
91.808,92.032
92.064,92.32
92.352,92.608
92.64,92.896
92.928,93.184
93.216,93.472
93.504,93.76
93.792,94.304
93.792,94.304
94.336,94.592
94.624,94.88
94.912,95.168
95.2,95.456
95.488,95.712
95.488,96.0
95.744,96.0
96.032,96.256
96.288,96.544
96.576,96.8
96.832,97.088
97.12,97.344
97.376,97.568
97.568,97.792
97.824,98.08
98.08,98.272
98.304,98.56
98.592,98.816
98.816,99.04
99.072,99.328
99.36,99.616
99.648,99.904
99.936,100.192
100.224,100.736
100.224,100.736
100.224,100.736
100.768,101.024
101.056,101.472
101.504,101.76
101.792,102.048
102.08,102.336
102.08,102.336
102.368,102.752
102.784,103.872
102.784,103.872
103.904,104.16
104.192,105.664
105.696,105.952
105.984,106.272
106.304,106.528
106.56,106.944
106.976,108.992
